dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
2.03976e+01 5.23712e-03 0 0E+00 1.163804E+03 0E+00 93.87134704178496
2.04681e+01 5.23781e-03 0 0E+00 1.163958E+03 0E+00 93.88371476096245
2.05385e+01 5.23599e-03 0 0E+00 1.163553E+03 0E+00 93.85109266110298
2.06090e+01 5.23570e-03 0 0E+00 1.163489E+03 0E+00 93.8458946342023
2.06795e+01 5.23508e-03 0 0E+00 1.163351E+03 0E+00 93.83478161117324
2.07499e+01 5.23477e-03 0 0E+00 1.163282E+03 0E+00 93.82922509965871
2.08203e+01 5.23243e-03 0 0E+00 1.162762E+03 0E+00 93.7872823998394
2.08908e+01 5.23234e-03 0 0E+00 1.162742E+03 0E+00 93.7856692190771
2.09612e+01 5.23067e-03 0 0E+00 1.162371E+03 0E+00 93.75573575382143
2.10317e+01 5.23020e-03 0 0E+00 1.162267E+03 0E+00 93.7473113653962
2.11021e+01 5.22982e-03 0 0E+00 1.162182E+03 0E+00 93.74050015773321
2.11726e+01 5.22946e-03 0 0E+00 1.162102E+03 0E+00 93.7340474346841
2.12430e+01 5.22860e-03 0 0E+00 1.161911E+03 0E+00 93.71863259628896
2.13135e+01 5.22803e-03 0 0E+00 1.161784E+03 0E+00 93.70841578479451
2.13839e+01 5.22746e-03 0 0E+00 1.161658E+03 0E+00 93.69819897330005
2.14544e+01 5.22628e-03 0 0E+00 1.161396E+03 0E+00 93.67704838108348
2.15248e+01 5.22620e-03 0 0E+00 1.161378E+03 0E+00 93.67561444262813
2.15953e+01 5.22484e-03 0 0E+00 1.161076E+03 0E+00 93.65123748888696
2.16658e+01 5.22350e-03 0 0E+00 1.160778E+03 0E+00 93.62721901975966
2.17362e+01 5.22358e-03 0 0E+00 1.160796E+03 0E+00 93.62865295821503
2.18067e+01 5.22290e-03 0 0E+00 1.160644E+03 0E+00 93.61646448134447
2.18771e+01 5.22367e-03 0 0E+00 1.160816E+03 0E+00 93.63026613897732
2.19476e+01 5.22222e-03 0 0E+00 1.160493E+03 0E+00 93.60427600447387
