V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.00000e+01 2.66847e-05 4.1 6.508463E-06 5.929933E+00 9.111111E+05
1.00000e+01 2.65090e-05 4.1 6.46561E-06 5.890889E+00 9.111111E+05
1.00000e+01 2.67731e-05 4.1 6.530024E-06 5.949578E+00 9.111111E+05
1.00000e+01 2.53793e-05 4.1 6.190073E-06 5.639844E+00 9.111111E+05
1.00000e+01 2.29809e-05 4.1 5.605098E-06 5.106867E+00 9.111111E+05
1.00000e+01 2.30528e-05 4.1 5.622634E-06 5.122844E+00 9.111111E+05
1.00000e+01 2.31351e-05 4.1 5.642707E-06 5.141133E+00 9.111111E+05
1.00000e+01 2.28514e-05 4.1 5.573512E-06 5.078089E+00 9.111111E+05
1.00000e+01 2.27779e-05 4.1 5.555585E-06 5.061756E+00 9.111111E+05
1.00000e+01 2.29314e-05 4.1 5.593024E-06 5.095867E+00 9.111111E+05
1.00000e+01 2.25351e-05 4.1 5.496366E-06 5.0078E+00 9.111111E+05
1.00000e+01 2.22756e-05 4.1 5.433073E-06 4.950133E+00 9.111111E+05
1.00000e+01 2.24027e-05 4.1 5.464073E-06 4.978378E+00 9.111111E+05
1.00000e+01 2.18695e-05 4.1 5.334024E-06 4.859889E+00 9.111111E+05
1.00000e+01 2.18619e-05 4.1 5.332171E-06 4.8582E+00 9.111111E+05
1.00000e+01 2.18232e-05 4.1 5.322732E-06 4.8496E+00 9.111111E+05
1.00000e+01 2.18484e-05 4.1 5.328878E-06 4.8552E+00 9.111111E+05
1.00000e+01 2.18460e-05 4.1 5.328293E-06 4.854667E+00 9.111111E+05
1.00000e+01 2.18343e-05 4.1 5.325439E-06 4.852067E+00 9.111111E+05
1.00000e+01 2.17886e-05 4.1 5.314293E-06 4.841911E+00 9.111111E+05
1.00000e+01 2.17618e-05 4.1 5.307756E-06 4.835956E+00 9.111111E+05
1.00000e+01 2.17615e-05 4.1 5.307683E-06 4.835889E+00 9.111111E+05
1.00000e+01 2.17432e-05 4.1 5.30322E-06 4.831822E+00 9.111111E+05
1.00000e+01 2.17160e-05 4.1 5.296585E-06 4.825778E+00 9.111111E+05
1.00000e+01 2.17116e-05 4.1 5.295512E-06 4.8248E+00 9.111111E+05
1.00000e+01 2.17059e-05 4.1 5.294122E-06 4.823533E+00 9.111111E+05
1.00000e+01 2.17236e-05 4.1 5.298439E-06 4.827467E+00 9.111111E+05
1.00000e+01 2.17017e-05 4.1 5.293098E-06 4.8226E+00 9.111111E+05
1.00000e+01 2.18072e-05 4.1 5.318829E-06 4.846044E+00 9.111111E+05
1.00000e+01 2.16313e-05 4.1 5.275927E-06 4.806956E+00 9.111111E+05
1.00000e+01 2.16168e-05 4.1 5.27239E-06 4.803733E+00 9.111111E+05
1.00000e+01 2.16348e-05 4.1 5.27678E-06 4.807733E+00 9.111111E+05
1.00000e+01 2.16109e-05 4.1 5.270951E-06 4.802422E+00 9.111111E+05
1.00000e+01 2.15927e-05 4.1 5.266512E-06 4.798378E+00 9.111111E+05
1.00000e+01 2.15774e-05 4.1 5.26278E-06 4.794978E+00 9.111111E+05
1.00000e+01 2.15564e-05 4.1 5.257659E-06 4.790311E+00 9.111111E+05
1.00000e+01 2.15491e-05 4.1 5.255878E-06 4.788689E+00 9.111111E+05
1.00000e+01 2.15371e-05 4.1 5.252951E-06 4.786022E+00 9.111111E+05
1.00000e+01 2.15330e-05 4.1 5.251951E-06 4.785111E+00 9.111111E+05
1.00000e+01 2.15101e-05 4.1 5.246366E-06 4.780022E+00 9.111111E+05
1.00000e+01 2.15080e-05 4.1 5.245854E-06 4.779556E+00 9.111111E+05
1.00000e+01 2.15153e-05 4.1 5.247634E-06 4.781178E+00 9.111111E+05
1.00000e+01 2.14721e-05 4.1 5.237098E-06 4.771578E+00 9.111111E+05
1.00000e+01 2.14797e-05 4.1 5.238951E-06 4.773267E+00 9.111111E+05
1.00000e+01 2.14663e-05 4.1 5.235683E-06 4.770289E+00 9.111111E+05
1.00000e+01 2.14639e-05 4.1 5.235098E-06 4.769756E+00 9.111111E+05
1.00000e+01 2.14475e-05 4.1 5.231098E-06 4.766111E+00 9.111111E+05
1.00000e+01 2.14455e-05 4.1 5.23061E-06 4.765667E+00 9.111111E+05
1.00000e+01 2.14395e-05 4.1 5.229146E-06 4.764333E+00 9.111111E+05
1.00000e+01 2.14304e-05 4.1 5.226927E-06 4.762311E+00 9.111111E+05
1.00000e+01 2.13921e-05 4.1 5.217585E-06 4.7538E+00 9.111111E+05
1.00000e+01 2.13928e-05 4.1 5.217756E-06 4.753956E+00 9.111111E+05
1.00000e+01 2.14585e-05 4.1 5.23378E-06 4.768556E+00 9.111111E+05
1.00000e+01 2.13958e-05 4.1 5.218488E-06 4.754622E+00 9.111111E+05
1.00000e+01 2.13917e-05 4.1 5.217488E-06 4.753711E+00 9.111111E+05
